Name;ID;Status;Pedigree;Source;Center;Release Year;Agroecology;Region_1;Region_2;Region_3;Longitude;Latitude;Genetic cluster;Altitude;bio1;bio2;bio3;bio4;bio5;bio6;bio7;bio8;bio9;bio10;bio11;bio12;bio13;bio14;bio15;bio16;bio17;bio18;bio19;DH;DH.Adet;DH.Akaki;DM;DM.Adet;DM.Akaki;PH;PH.Adet;PH.Akaki;PL.x;PL.Adet;PL.Akaki;PBPM;PBPM.Adet;PBPM.Akaki;TT;TT.Adet;TT.Akaki;CLF;CLF.Adet;CLF.Akaki;CDF;CDF.Adet;CDF.Akaki;PW;PW.Adet;PW.Akaki;PY;PY.Adet;PY.Akaki;GY;GY.Adet;GY.Akaki;BY;BY.Adet;BY.Akaki;HI;HI.Adet;HI.Akaki;GFP;GFP.Adet;GFP.Akaki;GFR;GFR.Adet;GFR.Akaki;BPR;BPR.Adet;BPR.Akaki;PA;PA.Adet;PA.Akaki;PA.M;PA.W;PA.Adet.M;PA.Adet.W;PA.Akaki.M;PA.Akaki.W;OA;OA.Adet;OA.Akaki;OA.M;OA.W;OA.Adet.M;OA.Adet.W;OA.Akaki.M;OA.Akaki.W;lat;lon;DMSlat;DMSlon;altitude;Edate;Hdate;Mdate;GfilP;PL.y;NV;NVc;Plc;Gfpc;PCMdate;SBP;Ptype;SC;PCHdate;Edatec;Hdatec;Mdatec
236745;T_278;landrace;NA;EBI;NA;NA;M4;Oromia;North Shewa;Yaya Gulelena D/Liba;39.03333333;9.666666667;3;2596;14.9;13.2;0.71;12.58;24.1;5.7;18.4;14.4;13.4;16.6;13.4;974;301;5;106;631;28;203;28;44.5854668;44.71403161;44.64834991;92.19693854;92.56380828;92.57436916;76.36861502;95.63086315;59.27880431;30.54287444;35.73775606;26.28101128;23.93310191;28.40275795;19.99339693;6.621639766;5.154768884;5.990781357;4.279578822;5.815310798;3.140034461;2.033864497;1.829054209;2.647831033;2.095073295;2.155084183;1.843690285;1.231172087;1.199251086;0.808007024;1014.691083;1377.581428;645.6783167;5771.15351;7710.265097;4153.237639;0.179000256;0.188592291;0.167974733;47.55473935;47.63615626;47.6383088;21.42858482;29.30799196;13.77835859;62.61122408;83.40012086;44.89736008;3.170967363;3.032034818;3.377380512;3.277911421;3.015348137;3.408333406;2.646263657;3.097127069;3.408754249;2.160370855;2.295955073;1.891160288;1.934787673;2.580944991;2.099128625;2.774284827;1.610054227;2.515577118;9.666666667;39.03333333;09 40.00;39 02.00;2596;7;45;94;49;24;4;3;2;2;1;2;2;3;1;2;2;2
236746;T_279;landrace;NA;EBI;NA;NA;M4;Oromia;North Shewa;Yaya Gulelena D/Liba;38.86666667;9.6;3;2645;14.4;13.4;0.71;13.03;24;5.3;18.7;13.6;13;16.2;13;1034;296;5;103;667;28;189;28;42.62341381;42.80362624;42.71847028;87.86616328;88.53156645;88.58619476;68.70661096;78.57742783;53.37357702;24.96957938;24.68998342;21.00358636;21.82244329;19.70880776;23.00320759;7.036483257;7.859798388;5.155878933;3.906454507;2.760870952;3.097427759;1.922798307;1.75815973;1.513644471;2.046267111;2.110350083;1.711238641;1.234280098;1.383729787;0.639014428;1277.320651;1640.731594;911.2845741;5887.272888;7814.796481;4253.43884;0.216832322;0.212508128;0.221519104;45.24158186;45.66286602;45.56070616;28.22551944;36.34358107;20.17838347;66.82398409;87.85960777;47.69100554;2.718094382;2.717453474;2.362728789;2.716633221;2.817420635;2.955080086;2.703853794;2.688523298;2.993965866;3.020708817;2.890974402;3.253095212;3.105058566;2.895028055;3.124445559;2.535276449;2.935009038;3.504984277;9.6;38.86666667;09 36.00;38 52.00;2645;9;40;86;46;14;3;2;1;2;3;1;2;3;3;3;1;2
236747;T_280;landrace;NA;EBI;NA;NA;M4;Oromia;North Shewa;Hidabu Abote;38.63333333;9.75;2;3213;10.9;13.2;0.72;11.45;20.3;2;18.3;10.4;9.8;12.5;9.7;1268;343;10;102;811;42;229;62;45.5664933;45.6692343;45.61328972;94.6029248;94.80394263;94.79002161;80.65933729;103.0053217;64.72978334;33.18285631;41.92450874;27.90483433;27.40061251;29.64475084;28.59285596;8.40393032;10.43287523;8.137673305;4.571589155;7.522203652;3.821741682;2.050612573;2.656156466;1.992204201;2.461119678;3.228702576;2.108593572;1.555441165;2.398362647;1.050077501;1854.042504;2254.0923;1458.716151;8093.49696;9940.18155;6023.661394;0.225839957;0.219341224;0.232992898;48.94263384;48.82013041;48.88487038;37.96609931;46.02770275;29.75539911;85.26965885;104.1142585;63.10049117;3.456749243;3.582552171;3.522330758;3.426514578;3.50403711;3.676164914;3.279755166;3.046051597;3.61614844;3.981922115;3.836005101;4.263563059;3.913609589;3.909274388;3.714002796;3.77015307;4.259963849;3.999687857;9.75;38.63333333;09 45.00;38 38.00;3213;6;45;93;48;18;3;2;1;2;4;2;2;4;5;2;2;2
236752;T_311;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Dendi;38.28333333;8.866666667;3;2066;17.9;14.7;0.76;10.75;27.6;8.4;19.2;17.1;17.2;19.4;16.8;1064;243;8;91;628;32;216;614;44.09495356;45.19163296;43.20094019;94.6029248;94.80394263;94.79002161;72.23113283;91.94363389;50.64808751;29.9562118;37.50539968;23.03336517;22.57624994;20.95080064;23.86315349;7.958357682;10.43287523;6.408232569;4.176834445;4.243172642;3.821741682;1.97524623;1.800696418;2.040060175;2.400111948;3.049766177;2.064443024;1.555441165;2.352242971;1.095751176;1759.831996;2124.199399;1399.264787;7899.969307;9765.972333;5856.658056;0.222236903;0.212508128;0.232992898;50.33052833;49.21478846;50.96247302;35.2256233;43.09847099;27.26905851;83.32319924;102.4235521;61.45057884;3.177782395;3.330887096;2.978767335;3.286864404;3.112268627;3.634960066;2.876624206;2.867287448;3.339622852;3.953928032;3.696000553;4.439296598;3.892331852;3.856875172;3.739635719;3.411640502;4.083303207;4.370715542;8.866666667;38.28333333;08 52.00;38 17.00;2066;6;44;93;49;38;3;2;3;2;4;3;2;3;6;2;2;2
236757;T_314;landrace;NA;EBI;NA;NA;M3;Oromia;Mirab Shewa;Adda Berga;37.80533333;9.033333333;5;2251;17;14.7;0.77;10.24;26.6;7.6;19;16.2;16.6;18.4;15.9;1095;243;8;87;631;36;213;621;42.62341381;42.80362624;42.71847028;91.71574129;92.11578141;92.13123867;67.45004229;68.80627029;59.27880431;27.16956427;23.80616161;27.90483433;23.02853393;18.46681487;27.73291005;7.082576978;8.71749067;4.559520059;4.009198883;3.659235613;3.054821058;2.039153363;2.221336994;2.308053624;2.034065565;1.976147784;1.799539737;1.37932058;1.383729787;1.278445875;1561.333277;1925.307205;1198.516248;6874.265546;8755.537128;5055.048448;0.22403843;0.215924676;0.232992898;48.94263384;48.82013041;48.88487038;32.0118553;39.46749129;24.55250119;74.8908255;94.72586504;54.66545929;3.256735907;2.764640676;4.029656619;3.114079801;3.276306979;2.97568251;2.761443931;3.301428954;3.754411235;3.88358043;3.923507944;3.824229212;3.743388038;3.981037355;3.739635719;3.929491988;3.464990962;3.93784991;9.033333333;37.80533333;09 02.00;37 48.32;2251;6;43;93;50;33;5;3;3;3;3;3;2;3;3;2;2;2
236962;T_220;landrace;NA;EBI;NA;NA;SM3;Oromia;Misraq Shewa;Gimbichu;39.16666667;8.916666667;3;2209;18;14.2;0.74;11.27;27.4;8.3;19.1;17.7;16.5;19.4;16.5;939;243;6;92;568;31;187;31;45.81174993;46.62443698;45.13081981;93.6405303;93.90788889;93.90376063;77.41064757;99.22591168;58.82455605;31.39353526;36.97510659;27.49887857;22.84762033;24.59397977;20.85334283;8.004451403;9.77311194;7.183499106;4.625665143;7.432367186;4.333022098;2.007860905;2.523820105;1.661997987;2.448918132;3.049766177;2.241045215;1.586521268;2.490601998;1.095751176;1891.453692;2315.288839;1472.618867;8271.543888;10135.30039;6143.902835;0.227641484;0.222757772;0.232992898;47.7860551;47.24149821;48.46934985;39.923912;49.23310628;30.40000593;87.99059007;107.0182955;64.88177825;3.254785348;3.094951087;3.558568319;3.319580551;3.128882983;3.470140677;2.675058725;3.097127069;3.581582742;4.014139469;3.958509081;4.131762905;3.743388522;4.196326257;3.483306485;4.407508745;4.34829417;3.752336067;8.916666667;39.16666667;08 55.00;39 10.00;2209;6;45;92;47;42;4;3;3;2;4;3;2;3;6;2;2;2
237122;T_99;landrace;NA;EBI;NA;NA;M3;Amhara;North Shewa;Mafudmezezo Mojana;39.81666667;9.883333333;2;2052;18.6;13.5;0.7;13.46;28.3;9.1;19.2;18.6;16.8;20.4;16.8;1022;264;12;82;560;62;256;62;57.82932453;57.60926787;57.67503738;97.97130556;98.3881576;97.44880454;75.14269437;98.39628509;52.91932877;30.54287444;36.62157787;25.46909975;21.82244329;21.7787959;20.85334283;8.373201173;11.81837815;6.766047894;4.166019248;5.680556099;2.373113837;2.012709032;2.656156466;1.580642833;2.461119678;3.183968476;2.152744119;1.617601372;2.444482322;1.278445875;1768.228557;2132.612603;1407.756515;7125.851727;8929.750527;5322.248979;0.243855226;0.233007417;0.255940485;40.61526689;42.11094358;40.98998035;43.69870416;51.92691292;35.18851376;72.76845346;91.04609217;54.65000344;3.366053034;3.503906835;3.34114295;3.452202172;3.291208294;3.737972185;3.049394617;3.020513862;3.477885646;3.800925408;3.625998279;4.131762905;3.594444901;3.905401637;3.380774792;3.809987799;4.083303207;3.93784991;9.883333333;39.81666667;09 53.00;39 49.00;2052;8;55;100;45;42;2;1;3;2;4;1;2;4;5;3;3;3
237126;T_85;landrace;NA;EBI;NA;NA;M3;Amhara;North Shewa;Kewet;39.81666667;10;4;2319;18.7;13.6;0.69;13.91;28.6;9.1;19.5;18.7;17;20.7;17;1045;261;13;81;572;66;258;66;56.35778479;56.17646384;56.22762767;98.45250281;98.3881576;98.33506552;77.04287138;93.04980267;63.82128683;30.01487807;31.49541137;28.71674585;24.77736536;23.26918736;27.73291005;7.589607912;8.057727376;7.123863219;4.193057242;5.096619069;3.140034461;2.000809083;2.377304848;1.733781947;2.253693395;2.915563878;1.667088094;1.524361062;2.352242971;0.958730151;1451.394679;1815.150681;1087.331587;6874.267868;8755.541309;5055.048448;0.209626214;0.205675032;0.213869908;42.46579288;43.29491773;43.06758299;34.49375228;43.02150509;25.88775818;70.05894513;89.37129825;51.69407152;3.204750419;3.032034818;3.486093196;3.172316146;3.201408241;3.346526135;2.732648863;2.994976126;3.650714139;3.294375913;3.100981224;3.648495674;2.977392972;3.591240516;2.842483402;3.451475232;3.376660641;3.752336067;10;39.81666667;10 00.00;39 49.00;2319;8;56;97;41;35;6;3;3;1;4;3;3;5;5;3;3;3
237201;T_384;landrace;NA;EBI;NA;NA;SM3;Tigray;Mehakelegnaw;Adwa;38.81666667;14.31666667;1;1561;22.2;16.5;0.7;17.18;33.8;10.4;23.4;21.9;20.7;24.6;20.4;681;195;10;113;456;35;83;40;41.15187406;41.37082221;41.27106056;83.53538802;84.49932461;84.59802035;63.09802399;67.23919786;47.92259799;24.23625108;22.9223398;20.5976306;21.06863664;19.29481013;21.28331578;6.51408775;5.220745214;5.513694258;3.938900099;4.198254409;1.989653525;1.920153874;1.654181161;1.590214028;1.765631551;1.439338588;1.358034259;1.058159512;0.738054331;0.501993403;968.1229253;1365.344874;563.8371407;5229.277009;7222.474269;3685.634706;0.184404837;0.195425387;0.171799331;42.46579288;43.29491773;43.06758299;22.84384328;32.4454844;13.41001183;62.38276638;84.87600814;43.07743336;2.418556056;2.135477987;2.217778543;2.422857485;2.471408699;2.543031613;2.214337628;2.662985562;2.89026877;1.956930562;2.050947114;1.759360134;1.93478777;2.132978839;2.047862778;2.296268071;1.786714868;2.206387381;14.31666667;38.81666667;14 19.00;38 49.00;1561;6;40;79;39;21;6;3;2;1;4;2;3;3;6;2;1;1
237571;T_222;landrace;NA;EBI;NA;NA;SM3;Oromia;Mirab Arsi;Arsi Negele;38.65983333;7.316666667;4;1962;17.6;14;0.74;8.65;26.3;7.4;18.9;17.2;16.6;18.9;16.6;942;155;8;55;410;64;258;64;59.79137753;59.51967324;59.60491701;100.3772918;101.0763188;99.2213265;77.13481542;102.544418;54.73632178;29.9562118;35.29584515;25.06314399;22.42548861;22.19279353;22.14326169;7.850805665;10.43287523;5.990781357;4.512105569;6.489084293;4.333022098;2.024168242;2.60889348;1.752924336;2.473321224;3.183968476;2.196894667;1.690121613;2.213883945;1.826529973;1953.97898;2416.114188;1497.320392;8519.256404;10393.13137;6324.260989;0.22403843;0.222757772;0.225343702;41.07789838;42.90025968;40.98998035;47.81519003;57.59975278;37.62881101;84.63226187;102.5627867;63.52939109;3.053974381;3.047763886;2.978767335;3.106298175;3.027545753;3.367128559;2.732648863;2.867287448;3.339622852;4.068921208;3.923507944;4.351429828;3.871054358;4.140054291;3.637104025;4.088830907;4.34829417;4.061525805;7.316666667;38.65983333;07 19.00;38 39.59;1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
237715;T_251;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Diga Leka;36.5;8.833333333;5;2114;18;13.6;0.79;10.58;27.4;10.2;17.2;16.7;18.5;19.4;16.6;1964;365;13;82;1042;50;187;999;40.66136081;40.89322087;40.78859065;83.05419077;84.05129774;84.15488986;66.10152958;65.21122177;58.82455605;27.60956125;25.57380523;27.49887857;23.93310191;20.53680301;28.162883;6.529452323;5.352697872;5.45405837;4.003791285;3.524480914;3.140034461;2.08234577;2.760135036;2.231484067;2.082871749;1.931413684;2.020292476;1.306800339;1.245370761;1.095751176;1094.47444;1495.389241;688.1462246;5461.511122;7431.528676;3886.037108;0.198817052;0.205675032;0.190922321;42.46579288;43.29491773;43.06758299;25.67436021;35.27964063;16.1726125;65.4121155;87.61694167;45.53877798;3.000291097;2.5129756;3.558568319;2.962631744;2.9377457;2.893272815;2.415903108;3.14820254;3.512451345;2.14492579;2.295955073;1.847226903;2.041175967;2.418055305;2.176027395;2.654780638;1.786714868;2.330063275;8.833333333;36.5;08 50.00;36 30.00;2114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
237720;T_315;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Walisona Goro;38.08333333;8.416666667;3;2084;17.5;14.1;0.8;9.62;26.5;8.9;17.6;16.5;17.2;18.8;16.3;1226;254;11;82;679;42;277;661;44.5854668;44.71403161;44.64834991;98.93370006;98.83618447;98.77819601;71.31169234;80.42104246;59.27880431;28.34288955;28.22527066;27.0929228;21.3701593;19.70880776;21.71328873;6.913566667;6.210390154;6.16968902;4.063274871;3.928745011;3.225247863;1.891505848;1.242993181;1.695497168;2.180484118;2.199818283;2.108593572;1.37932058;1.383729787;1.278445875;1371.996107;1735.594721;1007.033098;6216.269667;8163.219097;4487.240306;0.218633849;0.212508128;0.225343702;54.03158031;53.16136895;53.45559619;25.49889587;32.40021034;18.75103979;63.11840018;83.24895181;45.90199053;3.277307385;3.094951087;3.631043443;3.224444407;3.283757636;3.305321288;2.905419274;3.122664805;3.61614844;3.294255114;3.293487478;3.297028597;3.211446811;3.374054267;3.226977252;3.292136313;3.023339359;3.504984277;8.416666667;38.08333333;08 25.00;38 05.00;2084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
237729;T_337;landrace;NA;EBI;NA;NA;SH3;SNNP;Hadiya;Limo;37.95983333;7.651;5;2224;16.8;14.6;0.75;8.55;26.6;7.2;19.4;16;16.4;18.1;16;1001;165;16;61;457;54;222;457;48.75482942;49.0124437;48.50810916;96.5277138;96.59605011;96.56254357;77.28805551;96.09176681;61.55004557;36.1161695;43.69215236;34.40012654;23.78234058;25.50477455;22.57323464;7.773982797;10.89470954;5.275150708;4.182242044;4.288090875;3.821741682;2.022846026;1.602191876;2.757899771;2.387910402;3.139234376;1.93199138;1.617601372;2.628961024;1.095751176;1886.872918;2289.28272;1489.602324;8132.201098;10044.70875;5990.258322;0.227641484;0.219341224;0.236817496;47.7860551;47.63615626;48.05382932;39.63070185;48.06956291;30.99856941;84.07710965;103.4220634;61.75583194;3.714410171;3.991507919;3.775993689;3.70849243;3.73618398;4.047008539;3.510115714;3.097127069;3.788976933;4.26536298;4.133514766;4.527163367;3.892331998;4.533723881;3.662736949;4.527012934;4.34829417;4.308877594;7.651;37.95983333;07 39.06;37 57.59;2224;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
238142;T_418;landrace;NA;EBI;NA;NA;SM4;Tigray;Debubawi;Alaje;39.5;13.05;1;2338;16.9;15.9;0.7;16.04;28.5;6;22.5;17.5;14.9;19;14.9;599;200;3;131;431;14;93;14;46.5475198;46.62443698;46.57822953;98.93370006;98.83618447;98.77819601;73.51834951;94.43251364;52.01083226;29.57488109;36.35643133;23.03336517;21.2797025;20.70240206;20.42336988;7.251587289;7.859798388;5.990781357;4.138981254;4.288090875;3.480888071;1.983179529;2.197705501;1.724210752;2.326902671;2.826095678;2.020292476;1.431120752;1.614328164;1.278445875;1216.245179;1560.409129;868.821299;6196.917598;8093.532902;4520.643379;0.198817052;0.198841935;0.198571517;52.18105432;51.58273675;51.79351408;23.47182094;30.28138428;16.86326267;62.88537333;82.53686604;46.19951571;3.04520879;3.07922202;2.906292212;3.129893942;2.993656603;3.449538254;2.675058725;2.816211976;3.339622852;2.54348063;2.628465874;2.374427519;2.168842142;3.067716704;2.150394471;3.451475232;2.405027113;2.639253013;13.05;39.5;13 03.00;39 30.00;2338;6;46;99;53;24;3;2;2;3;4;2;3;5;6;2;3;3
238143;T_405;landrace;NA;EBI;NA;NA;SM2;Tigray;Debubawi;Ganta Afeshum;39.03333333;13.08333333;1;1433;23.6;16.8;0.76;15.2;34.4;12.4;22;23.7;22.3;25.9;22;653;216;9;124;457;32;111;33;45.5664933;45.6692343;45.61328972;95.5653193;95.69999637;95.67628259;67.78717047;84.56917537;44.74286022;24.23625108;24.68998342;18.97380754;21.06863664;19.70880776;20.85334283;7.512785043;8.387609023;6.527504344;4.079497667;4.692354972;2.628754045;2.072208777;3.284754182;1.590214028;2.351305763;3.049766177;1.887840833;1.576161234;2.444482322;1.095751176;1564.384073;1928.364048;1201.601623;7164.560509;9069.122918;5255.45085;0.218633849;0.212508128;0.225343702;49.86789684;49.60944651;49.71591144;31.41158254;38.74310631;24.09206774;74.90453297;94.574696;54.83547368;2.409727274;2.450059332;1.746690243;2.523516034;2.43547629;2.810863121;2.415903108;2.535296883;2.613743182;3.451360212;3.538495437;3.297028597;3.339112938;3.552513012;3.226977252;3.849822529;3.553321283;3.133956593;13.08333333;39.03333333;13 05.00;39 02.00;1433;6;45;95;50;45;4;3;3;3;4;3;3;3;6;2;2;2
238146;T_385;landrace;NA;EBI;NA;NA;SM2;Tigray;Semien Mi'irabaw;Adwa;38.06666667;14.03333333;1;1330;25.1;17.3;0.69;23;38.4;13.4;25;24.3;23.9;28.3;22.9;788;246;2;131;593;6;166;582;44.5854668;44.71403161;44.64834991;94.6029248;94.80394263;94.79002161;77.13481542;97.47447778;59.73305256;30.6895401;36.17966696;26.28101128;22.57624994;21.7787959;23.00320759;8.019815976;9.641159281;7.362406768;4.11194326;4.108417943;3.43828137;2.02901637;2.377304848;2.040060175;2.351305763;3.228702576;1.711238641;1.627961406;2.582841348;1.187098526;1802.584369;2167.036517;1442.501722;7783.852251;9661.445129;5756.456855;0.227641484;0.215924676;0.240642094;49.86789684;49.60944651;49.71591144;36.24377824;43.46519089;28.92661891;82.07582019;101.3335437;60.39958082;3.160377594;2.827556945;3.631043443;3.210554697;3.012644438;3.284718864;2.444698177;3.122664805;3.61614844;4.12780542;4.063512492;4.263563059;3.977442555;4.157520696;3.765268642;4.208335096;4.34829417;3.93784991;14.03333333;38.06666667;14 02.00;38 04.00;1330;6;44;95;51;40;3;2;3;3;4;3;2;2;6;2;2;2
238165;T_406;landrace;NA;EBI;NA;NA;SM3;Tigray;Misraqawi;Ganta Afeshum;39.48516667;13.95833333;1;2266;17.2;15.5;0.71;15.77;27.4;5.7;21.7;18.1;15.3;19.2;15;610;165;9;103;364;34;148;36;46.05700655;46.62443698;45.61328972;97.4901083;97.49210386;97.44880454;67.94041055;83.1864644;46.55985323;26.58290163;29.10909247;21.40954212;21.67168196;21.36479827;20.85334283;7.727889075;9.839088269;6.050417245;4.009198883;4.647436739;2.117473629;1.961583325;2.192979202;1.494502081;2.375708856;3.139234376;1.887840833;1.627961406;2.628961024;1.141424851;1537.664413;1901.591423;1174.579117;6912.972005;8790.382316;5088.447513;0.222236903;0.215924676;0.2291683;51.25579133;50.3987626;51.37799355;30.11176114;37.5523985;22.71076741;70.96135305;90.2982032;52.32003357;2.852555355;2.921931348;2.507679035;2.924978871;2.860803703;3.264116441;2.646263657;2.688523298;3.13222866;3.427589402;3.38099032;3.51669552;3.33911289;3.474901891;3.252610175;3.451475232;3.464990962;3.504984277;13.95833333;39.48516667;13 57.50;39 29.11;2266;7;49;102;53;37;2;1;3;3;3;3;2;3;3;2;3;3
238176;T_386;landrace;NA;EBI;NA;NA;SM2;Tigray;Mehakelegnaw;Degua Temben;38.83333333;13.5;1;1627;23;16.9;0.73;16.61;34.6;11.5;23.1;22.1;22.1;25.2;21.3;720;253;4;136;558;18;75;522;44.5854668;44.71403161;44.64834991;94.12172755;94.35591576;94.34689112;71.58752449;82.17247635;58.3703078;27.90289257;29.10909247;25.06314399;24.26477684;25.17357645;24.29312644;7.628019346;9.77311194;5.722419864;4.106535661;4.018581477;3.480888071;1.999046128;1.649454862;2.451621543;2.156081026;2.199818283;2.020292476;1.299548315;1.199251086;1.109453278;1250.600991;1613.958969;884.2620688;7358.088162;9138.804933;5522.655389;0.177198729;0.185175743;0.167974733;49.40526534;49.21478846;49.30039091;25.37884132;32.8891702;18.01434628;77.9909965;96.45635283;58.22803345;2.958350509;2.623079071;3.268667827;2.90631983;2.969261371;2.97568251;2.502288314;2.96943839;3.477885646;3.349036853;3.258486341;3.51669552;3.08378083;3.631943423;3.150078482;3.331971043;2.758348396;3.999687857;13.5;38.83333333;13 30.00;38 50.00;1627;7;45;95;50;23;4;3;2;3;4;2;2;3;6;2;2;2
238183;T_387;landrace;NA;EBI;NA;NA;SM2;Tigray;Semien Mi'irabaw;Laelay Maychew;38.08333333;14.06666667;1;1390;24.9;17.1;0.68;22.87;38;13.2;24.8;24.1;23.8;28.1;22.7;798;250;1;131;601;5;169;591;45.07598005;45.19163296;45.13081981;94.6029248;94.80394263;94.79002161;75.0201023;94.80123656;56.09906654;30.89487202;37.24025314;25.87505551;22.99838166;24.17998214;21.71328873;7.451326748;8.783466999;5.93114547;4.020014081;3.434644448;3.353067967;2.038712624;2.055916543;2.470763932;2.375708856;3.049766177;1.976141928;1.534721096;2.26000362;1.095751176;1798.766293;2173.9213;1427.829979;7822.556388;9696.286137;5789.85592;0.225839957;0.215924676;0.236817496;49.40526534;49.21478846;49.30039091;36.48850483;43.99037;28.88057557;82.46191371;101.6677068;60.7280177;3.162873022;2.859015079;3.594805881;3.083455481;3.182090187;3.119899475;2.732648863;3.097127069;3.61614844;4.21335649;4.221017609;4.219629674;3.977442507;4.359215943;3.790901566;4.527012934;4.259963849;3.93784991;14.06666667;38.08333333;14 04.00;38 05.00;1390;6;45;94;49;18;4;3;1;2;4;1;2;4;6;2;2;2
